Country,Home,Away,Time,League,Season,Result
Poland,Olsztyn,Kedzierzyn-Kozle,23.03. 16:00,PlusLiga,2013/2014,2-3
Poland,Bielsko-Biala,Gdansk,22.03. 16:00,PlusLiga,2013/2014,1-3
Poland,Czestochowa,Bydgoszcz,20.03. 17:30,PlusLiga,2013/2014,1-3
Poland,Belchatow,ONICO Warszawa,09.03. 14:00,PlusLiga,2013/2014,3-0
Poland,Rzeszow,Kielce,09.03. 13:45,PlusLiga,2013/2014,3-0
Poland,Kedzierzyn-Kozle,Olsztyn,08.03. 17:00,PlusLiga,2013/2014,3-0
Poland,Rzeszow,Kielce,08.03. 17:00,PlusLiga,2013/2014,3-0
Poland,Belchatow,ONICO Warszawa,08.03. 14:00,PlusLiga,2013/2014,3-1
Poland,Jastrzebski,Czarni Radom,07.03. 17:00,PlusLiga,2013/2014,3-0
Poland,Kedzierzyn-Kozle,Olsztyn,07.03. 17:00,PlusLiga,2013/2014,3-0
Poland,Jastrzebski,Czarni Radom,06.03. 17:00,PlusLiga,2013/2014,3-0
Poland,Belchatow,Kielce,05.03. 17:00,PlusLiga,2013/2014,2-3
Poland,Bydgoszcz,Gdansk,05.03. 17:00,PlusLiga,2013/2014,3-2
Poland,ONICO Warszawa,Bielsko-Biala,03.03. 17:00,PlusLiga,2013/2014,3-1
Poland,Kedzierzyn-Kozle,Olsztyn,02.03. 13:45,PlusLiga,2013/2014,3-0
Poland,Rzeszow,Czarni Radom,01.03. 13:45,PlusLiga,2013/2014,3-0
Poland,Jastrzebski,Czestochowa,28.02. 17:00,PlusLiga,2013/2014,3-1
Poland,Kielce,ONICO Warszawa,24.02. 17:00,PlusLiga,2013/2014,3-1
Poland,Czarni Radom,Kedzierzyn-Kozle,23.02. 13:45,PlusLiga,2013/2014,0-3
Poland,Bielsko-Biala,Rzeszow,22.02. 16:00,PlusLiga,2013/2014,0-3
Poland,Olsztyn,Jastrzebski,22.02. 13:45,PlusLiga,2013/2014,0-3
Poland,Czestochowa,Bydgoszcz,21.02. 17:00,PlusLiga,2013/2014,3-2
Poland,Kedzierzyn-Kozle,Rzeszow,19.02. 19:30,PlusLiga,2013/2014,3-2
Poland,Bielsko-Biala,Kielce,19.02. 18:00,PlusLiga,2013/2014,1-3
Poland,ONICO Warszawa,Gdansk,19.02. 18:00,PlusLiga,2013/2014,2-3
Poland,Belchatow,Czestochowa,19.02. 17:00,PlusLiga,2013/2014,3-1
Poland,Bydgoszcz,Olsztyn,19.02. 17:00,PlusLiga,2013/2014,3-1
Poland,Jastrzebski,Czarni Radom,19.02. 17:00,PlusLiga,2013/2014,3-2
Poland,ONICO Warszawa,Belchatow,16.02. 13:45,PlusLiga,2013/2014,0-3
Poland,Gdansk,Jastrzebski,15.02. 17:30,PlusLiga,2013/2014,0-3
Poland,Czestochowa,Kedzierzyn-Kozle,15.02. 16:00,PlusLiga,2013/2014,1-3
Poland,Olsztyn,Rzeszow,15.02. 13:45,PlusLiga,2013/2014,2-3
Poland,Czarni Radom,Bielsko-Biala,14.02. 17:00,PlusLiga,2013/2014,3-0
Poland,Kielce,Bydgoszcz,14.02. 17:00,PlusLiga,2013/2014,1-3
Poland,Jastrzebski,Kielce,08.02. 17:00,PlusLiga,2013/2014,3-0
Poland,Rzeszow,Czestochowa,08.02. 17:00,PlusLiga,2013/2014,3-0
Poland,Bielsko-Biala,Belchatow,08.02. 16:00,PlusLiga,2013/2014,0-3
Poland,Kedzierzyn-Kozle,Gdansk,08.02. 16:00,PlusLiga,2013/2014,3-0
Poland,Czarni Radom,Olsztyn,08.02. 13:45,PlusLiga,2013/2014,0-3
Poland,Bydgoszcz,ONICO Warszawa,07.02. 17:00,PlusLiga,2013/2014,2-3
Poland,Olsztyn,Bielsko-Biala,02.02. 16:00,PlusLiga,2013/2014,3-1
Poland,Czestochowa,Czarni Radom,01.02. 16:00,PlusLiga,2013/2014,2-3
Poland,Kielce,Kedzierzyn-Kozle,01.02. 16:00,PlusLiga,2013/2014,3-0
Poland,ONICO Warszawa,Jastrzebski,01.02. 16:00,PlusLiga,2013/2014,0-3
Poland,Belchatow,Bydgoszcz,01.02. 14:00,PlusLiga,2013/2014,3-0
Poland,Gdansk,Rzeszow,01.02. 13:45,PlusLiga,2013/2014,0-3
Poland,Olsztyn,Czestochowa,29.01. 19:30,PlusLiga,2013/2014,3-0
Poland,Bielsko-Biala,Bydgoszcz,29.01. 18:00,PlusLiga,2013/2014,0-3
Poland,Czarni Radom,Gdansk,29.01. 17:00,PlusLiga,2013/2014,3-1
Poland,Kedzierzyn-Kozle,ONICO Warszawa,29.01. 17:00,PlusLiga,2013/2014,3-0
Poland,Rzeszow,Kielce,29.01. 17:00,PlusLiga,2013/2014,3-0
Poland,Jastrzebski,Belchatow,29.01. 16:30,PlusLiga,2013/2014,3-2
Poland,ONICO Warszawa,Rzeszow,26.01. 19:00,PlusLiga,2013/2014,3-1
Poland,Belchatow,Kedzierzyn-Kozle,26.01. 13:45,PlusLiga,2013/2014,3-0
Poland,Gdansk,Olsztyn,25.01. 19:00,PlusLiga,2013/2014,1-3
Poland,Bydgoszcz,Jastrzebski,25.01. 16:00,PlusLiga,2013/2014,0-3
Poland,Czestochowa,Bielsko-Biala,25.01. 16:00,PlusLiga,2013/2014,3-2
Poland,Kielce,Czarni Radom,25.01. 13:45,PlusLiga,2013/2014,3-1
Poland,Bielsko-Biala,Jastrzebski,18.01. 16:00,PlusLiga,2013/2014,2-3
Poland,Czestochowa,Gdansk,18.01. 16:00,PlusLiga,2013/2014,0-3
Poland,Olsztyn,Kielce,18.01. 16:00,PlusLiga,2013/2014,3-1
Poland,Rzeszow,Belchatow,18.01. 13:45,PlusLiga,2013/2014,3-0
Poland,Kedzierzyn-Kozle,Bydgoszcz,17.01. 17:00,PlusLiga,2013/2014,2-3
Poland,ONICO Warszawa,Czarni Radom,17.01. 17:00,PlusLiga,2013/2014,1-3
Poland,ONICO Warszawa,Olsztyn,12.01. 14:00,PlusLiga,2013/2014,3-1
Poland,Jastrzebski,Kedzierzyn-Kozle,11.01. 17:00,PlusLiga,2013/2014,2-3
Poland,Gdansk,Bielsko-Biala,11.01. 16:00,PlusLiga,2013/2014,3-0
Poland,Kielce,Czestochowa,11.01. 16:00,PlusLiga,2013/2014,0-3
Poland,Belchatow,Czarni Radom,11.01. 13:45,PlusLiga,2013/2014,3-0
Poland,Bydgoszcz,Rzeszow,11.01. 13:45,PlusLiga,2013/2014,0-3
Poland,Olsztyn,Belchatow,08.01. 19:30,PlusLiga,2013/2014,0-3
Poland,Gdansk,Kielce,08.01. 18:00,PlusLiga,2013/2014,3-0
Poland,Czestochowa,ONICO Warszawa,08.01. 17:30,PlusLiga,2013/2014,1-3
Poland,Czarni Radom,Bydgoszcz,08.01. 17:00,PlusLiga,2013/2014,0-3
Poland,Rzeszow,Jastrzebski,08.01. 16:30,PlusLiga,2013/2014,3-2
Poland,Bielsko-Biala,Kedzierzyn-Kozle,07.01. 18:00,PlusLiga,2013/2014,0-3
Poland,Kielce,Bielsko-Biala,23.12. 17:00,PlusLiga,2013/2014,3-1
Poland,Olsztyn,Bydgoszcz,22.12. 13:45,PlusLiga,2013/2014,3-0
Poland,Gdansk,ONICO Warszawa,21.12. 13:45,PlusLiga,2013/2014,1-3
Poland,Czestochowa,Belchatow,19.12. 17:00,PlusLiga,2013/2014,0-3
Poland,Rzeszow,Olsztyn,15.12. 13:45,PlusLiga,2013/2014,3-1
Poland,Bielsko-Biala,Czarni Radom,14.12. 16:00,PlusLiga,2013/2014,3-2
Poland,Bydgoszcz,Kielce,14.12. 16:00,PlusLiga,2013/2014,3-0
Poland,Kedzierzyn-Kozle,Czestochowa,14.12. 16:00,PlusLiga,2013/2014,3-1
Poland,Belchatow,ONICO Warszawa,14.12. 14:00,PlusLiga,2013/2014,3-0
Poland,Jastrzebski,Gdansk,13.12. 17:00,PlusLiga,2013/2014,3-1
Poland,Czestochowa,Rzeszow,07.12. 16:00,PlusLiga,2013/2014,0-3
Poland,Olsztyn,Czarni Radom,07.12. 16:00,PlusLiga,2013/2014,1-3
Poland,Belchatow,Bielsko-Biala,07.12. 14:00,PlusLiga,2013/2014,3-0
Poland,Gdansk,Kedzierzyn-Kozle,07.12. 13:45,PlusLiga,2013/2014,1-3
Poland,ONICO Warszawa,Bydgoszcz,06.12. 18:00,PlusLiga,2013/2014,3-1
Poland,Kielce,Jastrzebski,06.12. 17:00,PlusLiga,2013/2014,1-3
Poland,Czarni Radom,Czestochowa,02.12. 17:00,PlusLiga,2013/2014,3-1
Poland,Jastrzebski,ONICO Warszawa,30.11. 17:00,PlusLiga,2013/2014,3-2
Poland,Kedzierzyn-Kozle,Kielce,30.11. 16:00,PlusLiga,2013/2014,3-1
Poland,Rzeszow,Gdansk,30.11. 16:00,PlusLiga,2013/2014,3-0
Poland,Bydgoszcz,Belchatow,30.11. 13:45,PlusLiga,2013/2014,0-3
Poland,Bielsko-Biala,Olsztyn,29.11. 17:00,PlusLiga,2013/2014,0-3
Poland,Rzeszow,Kedzierzyn-Kozle,27.11. 19:00,PlusLiga,2013/2014,3-0
Poland,Gdansk,Belchatow,27.11. 18:00,PlusLiga,2013/2014,0-3
Poland,Czarni Radom,Jastrzebski,26.11. 17:00,PlusLiga,2013/2014,3-0
Poland,Kielce,Rzeszow,23.11. 17:00,PlusLiga,2013/2014,0-3
Poland,Bydgoszcz,Bielsko-Biala,23.11. 16:00,PlusLiga,2013/2014,3-1
Poland,Czestochowa,Olsztyn,23.11. 16:00,PlusLiga,2013/2014,3-2
Poland,Belchatow,Jastrzebski,23.11. 13:45,PlusLiga,2013/2014,3-1
Poland,Gdansk,Czarni Radom,22.11. 17:00,PlusLiga,2013/2014,2-3
Poland,ONICO Warszawa,Kedzierzyn-Kozle,21.11. 19:00,PlusLiga,2013/2014,0-3
Poland,Bielsko-Biala,Czestochowa,17.11. 16:00,PlusLiga,2013/2014,3-0
Poland,Czarni Radom,Kielce,17.11. 16:00,PlusLiga,2013/2014,0-3
Poland,Jastrzebski,Bydgoszcz,16.11. 17:00,PlusLiga,2013/2014,3-0
Poland,Rzeszow,ONICO Warszawa,16.11. 16:00,PlusLiga,2013/2014,3-1
Poland,Kedzierzyn-Kozle,Belchatow,16.11. 13:45,PlusLiga,2013/2014,3-1
Poland,Olsztyn,Gdansk,15.11. 16:30,PlusLiga,2013/2014,0-3
Poland,Jastrzebski,Bielsko-Biala,10.11. 17:00,PlusLiga,2013/2014,3-1
Poland,Kielce,Olsztyn,10.11. 16:00,PlusLiga,2013/2014,1-3
Poland,Czarni Radom,ONICO Warszawa,09.11. 16:00,PlusLiga,2013/2014,3-0
Poland,Belchatow,Rzeszow,09.11. 13:45,PlusLiga,2013/2014,3-2
Poland,Gdansk,Czestochowa,08.11. 18:30,PlusLiga,2013/2014,0-3
Poland,Bydgoszcz,Kedzierzyn-Kozle,08.11. 17:00,PlusLiga,2013/2014,2-3
Poland,Bielsko-Biala,Gdansk,02.11. 16:00,PlusLiga,2013/2014,0-3
Poland,Czarni Radom,Belchatow,02.11. 16:00,PlusLiga,2013/2014,3-1
Poland,Olsztyn,ONICO Warszawa,02.11. 16:00,PlusLiga,2013/2014,3-0
Poland,Rzeszow,Bydgoszcz,02.11. 16:00,PlusLiga,2013/2014,3-1
Poland,Kedzierzyn-Kozle,Jastrzebski,02.11. 13:45,PlusLiga,2013/2014,2-3
Poland,Czestochowa,Kielce,01.11. 17:00,PlusLiga,2013/2014,1-3
Poland,Belchatow,Olsztyn,27.10. 13:45,PlusLiga,2013/2014,3-1
Poland,Bydgoszcz,Czarni Radom,26.10. 15:00,PlusLiga,2013/2014,1-3
Poland,Kedzierzyn-Kozle,Bielsko-Biala,26.10. 15:00,PlusLiga,2013/2014,3-0
Poland,Kielce,Gdansk,26.10. 15:00,PlusLiga,2013/2014,3-0
Poland,Jastrzebski,Rzeszow,26.10. 12:45,PlusLiga,2013/2014,3-1
Poland,ONICO Warszawa,Czestochowa,25.10. 17:00,PlusLiga,2013/2014,3-0
Poland,Gdansk,Bydgoszcz,21.10. 17:30,PlusLiga,2013/2014,3-1
Poland,Kielce,Belchatow,20.10. 15:00,PlusLiga,2013/2014,1-3
Poland,Czarni Radom,Rzeszow,19.10. 15:00,PlusLiga,2013/2014,0-3
Poland,Olsztyn,Kedzierzyn-Kozle,19.10. 15:00,PlusLiga,2013/2014,3-1
Poland,Bielsko-Biala,ONICO Warszawa,19.10. 12:45,PlusLiga,2013/2014,3-1
Poland,Czestochowa,Jastrzebski,18.10. 16:00,PlusLiga,2013/2014,0-3
Poland,Jastrzebski,Olsztyn,12.10. 16:00,PlusLiga,2013/2014,1-3
Poland,Bydgoszcz,Czestochowa,12.10. 15:00,PlusLiga,2013/2014,1-3
Poland,ONICO Warszawa,Kielce,12.10. 15:00,PlusLiga,2013/2014,3-0
Poland,Belchatow,Gdansk,12.10. 13:00,PlusLiga,2013/2014,3-1
Poland,Kedzierzyn-Kozle,Czarni Radom,12.10. 12:45,PlusLiga,2013/2014,3-0
Poland,Rzeszow,Bielsko-Biala,11.10. 14:00,PlusLiga,2013/2014,3-0
Poland,Jastrzebski,Kedzierzyn-Kozle,02.05. 15:00,PlusLiga,2008/2009,3-1
Poland,Rzeszow,Belchatow,01.05. 18:00,PlusLiga,2008/2009,1-3
Poland,Jastrzebski,Kedzierzyn-Kozle,01.05. 15:00,PlusLiga,2008/2009,3-0
Poland,Kedzierzyn-Kozle,Jastrzebski,25.04. 15:00,PlusLiga,2008/2009,3-1
Poland,Olsztyn,Czestochowa,25.04. 15:00,PlusLiga,2008/2009,1-3
Poland,Belchatow,Rzeszow,25.04. 12:45,PlusLiga,2008/2009,3-0
Poland,Belchatow,Rzeszow,24.04. 16:00,PlusLiga,2008/2009,3-0
Poland,Kedzierzyn-Kozle,Jastrzebski,24.04. 16:00,PlusLiga,2008/2009,1-3
Poland,Olsztyn,Czestochowa,24.04. 16:00,PlusLiga,2008/2009,3-2
Poland,ONICO Warszawa,Bydgoszcz,24.04. 16:00,PlusLiga,2008/2009,1-3
Poland,Bydgoszcz,ONICO Warszawa,22.04. 16:00,PlusLiga,2008/2009,3-1
Poland,Czestochowa,Olsztyn,21.04. 16:30,PlusLiga,2008/2009,3-1
Poland,Czestochowa,ONICO Warszawa,18.04. 16:30,PlusLiga,2008/2009,3-1
Poland,Rzeszow,Kedzierzyn-Kozle,18.04. 12:45,PlusLiga,2008/2009,3-2
Poland,Czestochowa,ONICO Warszawa,17.04. 16:30,PlusLiga,2008/2009,2-3
Poland,Olsztyn,Bydgoszcz,17.04. 16:00,PlusLiga,2008/2009,3-1
Poland,Jastrzebski,Belchatow,17.04. 15:30,PlusLiga,2008/2009,1-3
Poland,Rzeszow,Kedzierzyn-Kozle,17.04. 15:30,PlusLiga,2008/2009,3-1
Poland,ONICO Warszawa,Czestochowa,11.04. 12:45,PlusLiga,2008/2009,1-3
Poland,Belchatow,Jastrzebski,10.04. 16:00,PlusLiga,2008/2009,3-1
Poland,Kedzierzyn-Kozle,Rzeszow,09.04. 18:30,PlusLiga,2008/2009,2-3
Poland,Belchatow,Jastrzebski,09.04. 16:00,PlusLiga,2008/2009,3-0
Poland,Bydgoszcz,Olsztyn,09.04. 16:00,PlusLiga,2008/2009,1-3
Poland,Kedzierzyn-Kozle,Rzeszow,08.04. 16:00,PlusLiga,2008/2009,3-0
Poland,Olsztyn,Jastrzebski,31.03. 16:00,PlusLiga,2008/2009,2-3
Poland,Jadar Radom,Gdansk,28.03. 17:00,PlusLiga,2008/2009,3-0
Poland,Jadar Radom,Gdansk,27.03. 19:30,PlusLiga,2008/2009,3-1
Poland,Bydgoszcz,Belchatow,27.03. 17:00,PlusLiga,2008/2009,0-3
Poland,Czestochowa,Rzeszow,26.03. 19:30,PlusLiga,2008/2009,2-3
Poland,ONICO Warszawa,Kedzierzyn-Kozle,21.03. 16:00,PlusLiga,2008/2009,1-3
Poland,Belchatow,Bydgoszcz,21.03. 14:00,PlusLiga,2008/2009,3-1
Poland,Belchatow,Bydgoszcz,20.03. 17:00,PlusLiga,2008/2009,3-0
Poland,Gdansk,Jadar Radom,20.03. 17:00,PlusLiga,2008/2009,1-3
Poland,Rzeszow,Czestochowa,18.03. 17:00,PlusLiga,2008/2009,3-1
Poland,Rzeszow,Czestochowa,17.03. 17:00,PlusLiga,2008/2009,3-1
Poland,Kedzierzyn-Kozle,ONICO Warszawa,15.03. 17:00,PlusLiga,2008/2009,3-0
Poland,Jastrzebski,Olsztyn,14.03. 17:00,PlusLiga,2008/2009,3-0
Poland,Kedzierzyn-Kozle,ONICO Warszawa,14.03. 17:00,PlusLiga,2008/2009,3-2
Poland,Jastrzebski,Olsztyn,13.03. 17:00,PlusLiga,2008/2009,3-0
